Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS015390,JARDIM ESPERANÇA,"Rua; Governador Jorge Teixeira,, 1672",Jardim Esperança,76890-000,JARU,1100114,RO,afccjaru@hotmail.com,63.628.341/0001-26,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",15,50,-8.523901,-63.805146
CS018939,COZINHA SOLIDÁRIA AMB,"Rua Carlos Borromeu Ribeiro, 105",Alto do Mateus,58090-280,JOÃO PESSOA,2507507,PB,projetomulheresdobem@gmail.com,44.270.715/0001-30,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",691,400,-10.979727,-34.743844
CS017636,FUNDAÇÃO ALDEIA DO CABOCLO SETE FLECHAS E SAMAMBAIA COZINHANDO AMOR,"Rua Maria Araújo, 101",SÂO JOSÈ,26187-060,BELFORD ROXO,3300456,RJ,fundacaoaldeiasamambaia@gmail.com,46.567.177/0001-75,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",2701,800,-7.061102,-33.845385
CS019548,ASSOCIAÇÃO DAS MULHERES DE SALGUEIRO,"Rua Cel. Vital Barros, 50",Augusto Alencar Sampaio,56000-000,SALGUEIRO,2612208,PE,amusasalgueiro@gmail.com,35.446.525/0001-30,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,200,-5.005040,-43.072013
CS019604,SANDRA REGINA REINERT ALVES,"rua voluntários da patria, 105",Itaum,89210-095,JOINVILLE,4209102,SC,sandra.apoio@terra.com.br,23.454.550/0001-86,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",85,1,4.255047,-61.707290
CS017819,COZINHA SOLIDÁRIA FIDEL CASTRO,"Rua Nelson Mandela, 122",Fidel castro,38400-760,UBERLÂNDIA,3170206,MG,noelgama1523@gmail.com,58.708.263/0001-30 (titular)/ 61.963.124/0001-67(suplente),"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",140,200,-3.753846,-58.839704
CS019203,COZINHA DA CASA DE APOIO,"Rua Tainá pires brilhante, n 2262",Mondubim,60767-730,FORTALEZA,2304400,CE,casaapoiocidadao@gmail.com,37.204.937/0001-99,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",210,150,-19.001719,-55.702871
CS018932,COZINHA NOVA ALVORADA,"Rua Coronel Correia, nº 80",Centro,61600-970,CAUCAIA,2303709,CE,socorro_firmo@hotmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",180,100,-10.513394,-37.340829
CS019590,PRATO CHEIO,"Avenida Benjamin Custódio de Oliveira, 210",Charqueadas,95110-760,CAXIAS DO SUL,4305108,RS,ailtoneliziario57@gmail.com,49.622.778/0001-21,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Pessoas em situação de rua, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",116,230,-10.867610,-36.287723
CS019658,COZINHA ASSOCIAÇÃO BENEFICENTE DO CENTRINHO DA UV10,"Rua 1096, 15",Conjunto Ceará II,60533-230,FORTALEZA,2304400,CE,juscianny@yahoo.com.br,12.223.202/0001-81,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-3.617059,-45.401137
CS019551,HERDEIROS DE PALMARES,"Rua Adyles dos Santos, 124",Vale da Esperança,95112-465,CAXIAS DO SUL,4305108,RS,herdeirosdepalmares1@gmail.com,19.067.915/0001-42,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua",70,160,-16.801414,-55.151703
CS015955,COZINHA POPULAR - JARDIM PERY ALTO,"Av. Maria Antônia Martins, 463",Jardim Peri,02650-030,SÃO PAULO,3550308,SP,igalvao960@gmail.com,53.479.613/0001-10,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",400,500,-19.584209,-40.403086
CS019575,VÓ LITA,"Rua dos Gerânios, 155",Jardim dos Lagos,07830-531,FRANCO DA ROCHA,3516408,SP,elita.ass@gmail.com,,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",930,10000,-7.385636,-62.939360
CS019620,CANTINHO DO SABOR,"Rua Clara Nunes, 3",conjunto promorar estrada da parada,02873-000,SÃO PAULO,3550308,SP,institutosemeaosilva@hotmail.com,27.633.748/0001-88,Está funcionando com carga horária reduzida,Somente em dia de eventos,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",350,1,-24.896895,-48.449390
CS019671,RESGATAI,"Rua Bela Vista, s/nº",Centro,48880-000,SANTALUZ,2928000,BA,projetosgerais.osc@gmail.com,14.127.470/0001-25,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",535,500,-19.076662,-41.721506
CS019686,FAZENDO A DIFERENÇA GRU,"Rua Porto Alegre, 179",Parque Jandaia,07261-080,GUARULHOS,3518800,SP,diretoria@fazendoadiferenca.ong.br,45.854.065/0001-32,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",500,500,-22.972310,-47.787632
CS015084,CENTRO DE CONVIVENCIA DO IDOSO,"RUA PAULO VI, 300",FATIMA,45836-000,ITAMARAJU,2915601,BA,estadual.ba@mfc.org.br,07.956.133/0001-85,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",100,100,-11.900013,-36.144011
CS019702,CLUBE DE MÃES PROFESSORA ELSA CANDIDO DE ALBUQUERQUE,"Leonardo Helio Bezerra Cavalcante, 60",Ligeiro,58419-335,CAMPINA GRANDE,2504009,PB,allynegaudencio@hotmail.com,08.207.143/0001-80,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Outros grupos de pessoas em situação de vulnerabilidade social",37,110,-9.760518,-49.149516
CS018984,COZINHA DO INSTITUTO ACIESP,"Rua Inocência Moreira dos Santos, 45",Conjunto Aero Rancho Setor 6,79084-093,CAMPO GRANDE,5002704,MS,aciespms@gmail.com,18.801.945/0001-78,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",379,140,-16.070085,-55.480402
CS019708,ACADEMICOS DO RIACHO FUNDO  E CIL DAS ARTES,"Quadra QN 14A Conjunto 5, 01",Centro,71881-115,BRASÍLIA,5300108,DF,jonasnovais@gmail.com,09.529.508/0001-56,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",593,1500,-0.577924,-50.425657
CS019663,COZINHA AGL,"Rua Michel Alexandre Mutran, 6",Vila São Jose,04835-060,SÃO PAULO,3550308,SP,grandiosaluna@gmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",270,100,-11.046866,-36.565042
CS019713,COZINHA POPULAR 17 DE ABRIL,"11 C, Ap 001",José Walter,60748-242,FORTALEZA,2304400,CE,mariateguicarlos10@gmail.com,15.432.972/0001-22,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",223,115,-19.250030,-54.896084
CS019672,ALMEIDA LANCHES & CIA,"Rua São Paulo,, 1000",Vila da Paz,04777-075,SÃO PAULO,3550308,SP,almeidafc@hotmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",80,400,-3.961340,-59.917058
CS016778,COZINHA SOLIDARIA /ORIENTAL,"1. Trova Saudosa, 269, cep: 04894210, Jardim Oriental/Parelheiros, 269",Jardim Oriental,04894-210,SÃO PAULO,3550308,SP,asrosasaron@outlook.com,03.810.757/0001-39,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",318,420,-6.235424,-34.113085
CS019639,SAB DE BODOCONGÓ,"Eduardo Ferreira Ramos, 501",Bodocongó,58430-500,CAMPINA GRANDE,2504009,PB,nilda.cg@hotmail.com,12.732.178/0001-06,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",288,202,-2.362854,-43.778162
CS019718,KILO DE ESPERANÇA,"Rua Patativa da Santa Maria, 560",Colônia Dona Luíza,84043-150,PONTA GROSSA,4119905,PR,institutouniaocoloniadonaluiza@gmail.com,46.185.857/0001-24,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",238,190,0.838703,-50.773344
CS019586,COZINHA SAN,"Rua Goianápolis, SN",Jardim Alexandrina,75060-220,ANÁPOLIS,5201108,GO,carvalhoaps1@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Crianças, Pessoas em situação de rua",100,700,-7.431136,-34.712748
CS019635,FILHAS DA CARIDADE CENTENÁRIO (SAVIPA),"Rua  Saturnino Pereira, 160",Centenário,95045-122,CAXIAS DO SUL,4305108,RS,ritadecassiavaraschin@gmail.com,28.152.133/0001-00,"Não, a Cozinha encontra-se paralisada, sem atividade",3 vezes por semana,Habilitada,Crianças,0,14,-30.578905,-51.121881
CS019636,FILHAS DA CARIDADE CANYON (SAVIPA),"Rua da Felicidade, 601",Santa Fé,95094-120,CAXIAS DO SUL,4305108,RS,ritadecassiavaraschin@gmail.com,28.152.133/0001-00,"Não, a Cozinha encontra-se paralisada, sem atividade",4 vezes por semana,Habilitada,Crianças,0,21,-2.103979,-60.487748
CS019637,FILHAS DA CARIDADE SÃO VICENTE (SAVIPA),"Rua Assis Brasil, 1075",Jardelino Ramos,95020-380,CAXIAS DO SUL,4305108,RS,ritadecassiavaraschin@gmail.com,28.152.133/0001-00,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Habilitada,Crianças,0,30,-3.967278,-41.307196
CS019564,FILHAS DA CARIDADE (SAVIPA),"Rua Claudino Antônio Brisotto, 280",Madureira,95041-140,CAXIAS DO SUL,4305108,RS,ritadecassiavaraschin@gmail.com,28.152.133/0001-00,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,Crianças,0,82,-15.918634,-49.217949
CS019688,COZINHA SOLIDÁRIA ASSOCIAÇÃO COMUNITÁRIA PROJETO ERIKA,"Rua Rio Fildago, 49",Jd Varginha,04856-440,SÃO PAULO,3550308,SP,erikaassociacaocomunitaria@gmail.com,54.871.672/0001-00,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",1540,200,-2.105514,-42.888047
CS016702,COZINHA SOLIDÁRIA DO QUILOMBO DA GAMBOA,"Rua da Gamboa, 357",Santo Cristo,20220-324,RIO DE JANEIRO,3304557,RJ,quilombogamboa49@hotmail.com,42.968.759/0001-02,Está funcionando com carga horária reduzida,Uma vez ao mês,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",505,300,-3.862855,-41.712193
