Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS020413,COZINHA SOLIDÁRIA ESPAÇO MARLON E MARCELINHO,"Rua Professor Augusto Osvaldo Thiessen,, 40",RUBEM BERTA,91250-340,PORTO ALEGRE,4314902,RS,catarinamachado0818@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",210,150,-2.584788,-59.853164
CS020484,COZINHA JARDIM,"Rua L,, 50",Vila Jardim,98300-000,PALMEIRA DAS MISSÕES,4313706,RS,mmmrpmrs@gmail.com,29.283.869/0001-72,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",100,77,-21.767069,-44.430131
CS017269,COZINHA SOLIDÁRIA PRATO CHEIO,"Rua D Vila Graciliano Ramos, 30",Cascata,91710-140,PORTO ALEGRE,4314902,RS,crissilvaoliveira57@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",376,320,-23.966804,-45.359255
CS020304,COZINHA SOLIDÁRIA DONA BETH - BARRACÃO,"Dona Helena, 98/100",Santa Tereza,90830-585,PORTO ALEGRE,4314902,RS,maridambroz@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",550,500,-15.856716,-47.516031
CS020471,AMOBB,"Rua Antônio Ferreira Sampaio, 251",Baixão,57305-490,ARAPIRACA,2700300,AL,contatosdobaixao@gmail.com,12.842.480/0001-17,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1230,50,-6.420363,-35.351574
CS016767,PÃO PARA QUEM TEM FOME,"Rua Efren Fernando Fontes 65, 65",Santos Dumont,49087-180,ARACAJU,2800308,SE,associacaobpastor@gmail.com,32.845.729/0001-55,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1105,400,-5.006923,-41.684957
CS020326,COZINHA DO REINO,"Travessa Jovelina Marques Gomes, 30",Vicentina,93025-370,SÃO LEOPOLDO,4318705,RS,laercio@jeftech.com.br,58.671.094/0001-00,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",3050,600,-9.741459,-36.832494
CS018725,COZINHA DE SOLIDARIEDADE ESPERANÇA,"Acampamento Herdeiros da Luta, 000",Interior,98170-000,TUPANCIRETÃ,4322202,RS,gracielilizi5@gmail.com,,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1445,700,-17.074270,-49.264885
CS020426,"COZINHA DO BEM, FAZER O BEM SEM OLHAR A QUEM","Rua Cachoeira, 326",Nonoai,90830-520,PORTO ALEGRE,4314902,RS,andersontrabalho.aha@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,Pessoas em situação de rua,300,300,-4.604886,-41.351476
CS015252,SOLIDARIEDADE COM AFOXÉ ÓMÓ IFA,"Rua clemente falcao, 54",Tijuca,20510-120,RIO DE JANEIRO,3304557,RJ,Afoxeomoifa@gmail.com,27.734.764/0001-67,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",110,100,-10.994999,-66.787525
CS020649,PROJETO MENINOS E MENINAS DE RUA,"Rua Jurubatuba, 1610",Centro,09725-001,SÃO BERNARDO DO CAMPO,3548708,SP,pmmrsbc@gmail.com,69.116.994/0001-02,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",150,150,-1.632390,-47.740461
CS020415,COZINHA SOLIDÁRIA DO PLANALTO,"RUA ANDRE KLEIN FERREIRA, 199",FARRAPOS,90240-335,PORTO ALEGRE,4314902,RS,MANUKALVIN2115@GMAIL.COM,,"Não, a Cozinha encontra-se paralisada, sem atividade",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",305,150,-19.226735,-54.954858
CS020400,REXISTÊNCIA POA,"Rua dos Andradas, 1780",Centro Histórico,90020-002,PORTO ALEGRE,4314902,RS,contribua.mnlmpoa@gmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",200,4,-10.343512,-47.182902
CS019252,COZINHA DOS OLODES,"Rua Wilson Gomes de Oliveira, 1330",Santa Eugênia,26280-440,NOVA IGUAÇU,3303500,RJ,odetifunakon@gmail.com,,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",175,200,2.631517,-60.770245
CS020501,MARIA JOSEFA DE OLIVEIRA,"Sitio Serrota, S/N",Área Rural,58734-000,PASSAGEM,2510709,PB,weniof@hotmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",115,80,-24.582125,-45.183515
CS020703,COZINHA SOLIDÁRIA 20 DE NOVEMBRO,"Rua Doutor Barros Cassal, 161",Floresta,90035-030,PORTO ALEGRE,4314902,RS,adm.coopvinte@gmail.com,,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",330,150,-2.744014,-61.488555
CS020387,ASSOCIAÇÃO BENEFICIENTE PORTELA,"Rua Abelino Nicolau de Almeida, 420",Santa Rosa de Lima,91160-290,PORTO ALEGRE,4314902,RS,miseriazero72@gmail.com,87.129.516/0001-19,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",181,300,-2.128368,-42.833302
CS020695,COZINHA SOLIDARIA DA RUTH,"rua tupi, 39",Maria Regina,94828-710,ALVORADA,4300604,RS,ruthnunes1997@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",165,200,-10.242161,-67.114541
CS020691,COZINHA AMIGOS DE FÉ,"estrada Diogo Inacio de Barcelos, 52",Tijuca,94836-250,ALVORADA,4300604,RS,analucia19072016@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",570,400,-1.037553,-49.278476
CS020427,ASSOCIAÇÃO COZINHA DAS PRETAS,"Av. Santíssima Trindade, Acesso E7, casa 106D, 106D",Rubem Berta,91160-800,PORTO ALEGRE,4314902,RS,associacaocozinhadaspretas@gmail.com,57.695.113/0001-76,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",848,430,-24.242952,-46.832022
CS016589,OFICINA DOS QUITUTES,"Rua Felisbino Jacob Beck, 35",Seis de Maio,98300-000,PALMEIRA DAS MISSÕES,4313706,RS,mmmrpmrs@gmail.com,29.283.869/0001-72,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",142,102,-10.469907,-67.538585
CS020660,COZINHA COMUNITARIA SARAI SOARES,"Rua C, 10 / 35",SERTÃO II,91787-356,PORTO ALEGRE,4314902,RS,CENTROSOCIALAGIANELLI@GMAIL.COM,92.965.581/0005-48,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",283,100,-3.611889,-44.118202
CS020331,COZINHA FOME DE AMOR,"TRAVESSA SA PEREIRA, 311",CENTRO,63475-000,JAGUARIBE,2306900,CE,sttrjaguaribe2021@gmail.com,07.560.030/0001-00,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",120,100,-10.455454,-35.608414
CS019208,MTD COZINHA SOLIDÁRIA COSTANEIRA,"Rua: M, S/ Nº",Costaneira,92990-000,ELDORADO DO SUL,4306767,RS,pauloramosj@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",298,258,-16.784791,-49.657901
CS020750,COZINHA UNIDADE TERRITORIAL ILÊ AFRICANO REINO DE XANGÔ AGODÔ,"Rua Paulo Autran, 100",Lomba do Pinheiro,91550-420,PORTO ALEGRE,4314902,RS,rosangelanettoro@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",110,100,-7.375291,-35.358477
CS020751,COZINHA ROSA SOLIDÁRIA,"Rua Ezequiel Antonio de Oliveira, 357",Lomba do Pinheiro,91550-180,PORTO ALEGRE,4314902,RS,rosadamapa@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",175,1,-15.620666,-46.734431
CS020755,COMUNIDADE TRADICIONAL YLÊ OBA OSÁÁLÁ,"Rua Jacarandá, 504",Santo Onofre,94445-162,VIAMÃO,4323002,RS,babajulianodeosaala@gmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",227,150,-9.362704,-64.786998
CS020763,COZINHA SOLIDARIA ILÊ IEMANJA E OXALA,"Chacara do Banco, 293",Restinga velha,91790-750,PORTO ALEGRE,4314902,RS,fontouramarta571@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",300,400,-15.895241,-47.241262
CS020765,COZINHA SOLIDÁRIA ILÊ AXÉ OXALÁ OBOCUM,"Rua Margarida, 62",Mario Quintana,91260-394,PORTO ALEGRE,4314902,RS,Ileaxeoxalaobocum@gmail.com,,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",382,600,-25.331404,-47.841352
